objectId,nbErrors,errorsTypes,errorsMessages
kb_489_Normalized,15,"type,type,type,type,type,type,type,type,type,type,required,type,type,type,type",$.spec.template.spec.containers[0].env[1].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.spec.template.spec.containers[0].env[1].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.spec.template.spec.containers[0].livenessProbe.httpGet.port: object a été trouvé     mais string est attendu    $.spec.template.spec.containers[0].livenessProbe.httpGet.port: object a été trouvé     mais integer est attendu    $.spec.template.spec.containers[0].livenessProbe.tcpSocket.port: object a été trouvé     mais string est attendu    $.spec.template.spec.containers[0].livenessProbe.tcpSocket.port: object a été trouvé     mais integer est attendu    $.spec.template.spec.containers[0].readinessProbe.tcpSocket.port: object a été trouvé     mais integer est attendu    $.spec.template.spec.containers[0].readinessProbe.tcpSocket.port: object a été trouvé     mais string est attendu    $.spec.template.spec.containers[1].env[0].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.spec.template.spec.containers[1].env[0].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.spec.template.spec.containers[2].lifecycle.preStop.httpGet.port est un champ obligatoire mais manquant    $.spec.template.spec.containers[2].lifecycle.preStop.tcpSocket.port: object a été trouvé     mais string est attendu    $.spec.template.spec.containers[2].lifecycle.preStop.tcpSocket.port: object a été trouvé     mais integer est attendu    $.spec.template.spec.containers[2].startupProbe.httpGet.port: object a été trouvé     mais integer est attendu$.spec.template.spec.containers[2].startupProbe.httpGet.port: object a été trouvé     mais string est attendu
kb_269_Normalized,42,"required,required,required,type,type,type,type,type,type,type,type,type,type,required,type,type,required,required,required,required,required,type,type,type,type,type,type,required,required,required,required,required,required,required,required,required,required,required,required,required,required,required",$.template.spec.affinity.podAffinity.preferredDuringSchedulingIgnoredDuringExecution[0].podAffinityTerm.topologyKey est un champ obligatoire mais manquant    $.template.spec.affinity.podAffinity.preferredDuringSchedulingIgnoredDuringExecution[1].podAffinityTerm.topologyKey est un champ obligatoire mais manquant    $.template.spec.affinity.podAffinity.preferredDuringSchedulingIgnoredDuringExecution[2].podAffinityTerm.topologyKey est un champ obligatoire mais manquant    $.template.spec.containers[0].env[1].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.template.spec.containers[0].env[1].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.template.spec.containers[0].env[2].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.template.spec.containers[0].env[2].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.template.spec.containers[1].env[0].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.template.spec.containers[1].env[0].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.template.spec.containers[1].env[2].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.template.spec.containers[1].env[2].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.template.spec.containers[1].lifecycle.postStart.httpGet.port: object a été trouvé     mais string est attendu    $.template.spec.containers[1].lifecycle.postStart.httpGet.port: object a été trouvé     mais integer est attendu    $.template.spec.containers[1].lifecycle.postStart.tcpSocket.port est un champ obligatoire mais manquant    $.template.spec.containers[1].lifecycle.preStop.httpGet.port: object a été trouvé     mais integer est attendu    $.template.spec.containers[1].lifecycle.preStop.httpGet.port: object a été trouvé     mais string est attendu    $.template.spec.containers[1].lifecycle.preStop.tcpSocket.port est un champ obligatoire mais manquant    $.template.spec.containers[1].readinessProbe.httpGet.port est un champ obligatoire mais manquant    $.template.spec.containers[1].readinessProbe.tcpSocket.port est un champ obligatoire mais manquant    $.template.spec.containers[1].startupProbe.httpGet.port est un champ obligatoire mais manquant    $.template.spec.containers[1].startupProbe.tcpSocket.port est un champ obligatoire mais manquant    $.template.spec.containers[2].env[0].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.template.spec.containers[2].env[0].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.template.spec.containers[2].env[4].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.template.spec.containers[2].env[4].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.template.spec.containers[2].lifecycle.preStop.httpGet.port: object a été trouvé     mais integer est attendu    $.template.spec.containers[2].lifecycle.preStop.httpGet.port: object a été trouvé     mais string est attendu    $.template.spec.containers[2].lifecycle.preStop.tcpSocket.port est un champ obligatoire mais manquant    $.template.spec.containers[2].startupProbe.tcpSocket.port est un champ obligatoire mais manquant    $.template.spec.ephemeralContainers[1].env[0].valueFrom.configMapKeyRef.key est un champ obligatoire mais manquant    $.template.spec.ephemeralContainers[1].env[0].valueFrom.fieldRef.fieldPath est un champ obligatoire mais manquant    $.template.spec.ephemeralContainers[1].env[0].valueFrom.resourceFieldRef.resource est un champ obligatoire mais manquant    $.template.spec.ephemeralContainers[1].env[0].valueFrom.secretKeyRef.key est un champ obligatoire mais manquant    $.template.spec.ephemeralContainers[1].env[1].valueFrom.resourceFieldRef.resource est un champ obligatoire mais manquant    $.template.spec.ephemeralContainers[1].livenessProbe.httpGet.port est un champ obligatoire mais manquant    $.template.spec.ephemeralContainers[1].livenessProbe.tcpSocket.port est un champ obligatoire mais manquant    $.template.spec.ephemeralContainers[1].startupProbe.httpGet.port est un champ obligatoire mais manquant    $.template.spec.ephemeralContainers[1].startupProbe.tcpSocket.port est un champ obligatoire mais manquant    $.template.spec.ephemeralContainers[2].env[0].valueFrom.configMapKeyRef.key est un champ obligatoire mais manquant    $.template.spec.ephemeralContainers[2].env[0].valueFrom.fieldRef.fieldPath est un champ obligatoire mais manquant    $.template.spec.ephemeralContainers[2].env[0].valueFrom.resourceFieldRef.resource est un champ obligatoire mais manquant$.template.spec.ephemeralContainers[2].env[0].valueFrom.secretKeyRef.key est un champ obligatoire mais manquant
kb_273_Normalized,4,"type,type,type,type",$.strategy.rollingUpdate.maxUnavailable: object a été trouvé     mais string est attendu    $.strategy.rollingUpdate.maxUnavailable: object a été trouvé     mais integer est attendu    $.template.spec.containers[1].env[0].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais string est attendu$.template.spec.containers[1].env[0].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais number est attendu
kb_741_Normalized,49,"type,type,type,type,type,type,type,type,type,required,required,required,required,required,required,required,required,required,type,type,type,type,required,required,required,required,type,type,type,type,type,type,type,type,type,type,type,type,required,required,required,required,required,required,required,required,type,type,type",$.items[0].template.metadata.managedFields[0].time: object a été trouvé     mais string est attendu    $.items[0].template.metadata.managedFields[1].time: object a été trouvé     mais string est attendu    $.items[0].template.metadata.managedFields[2].time: object a été trouvé     mais string est attendu    $.items[0].template.spec.containers[1].lifecycle.preStop.httpGet.port: object a été trouvé     mais string est attendu    $.items[0].template.spec.containers[1].lifecycle.preStop.httpGet.port: object a été trouvé     mais integer est attendu    $.items[0].template.spec.containers[1].lifecycle.preStop.tcpSocket.port: object a été trouvé     mais string est attendu    $.items[0].template.spec.containers[1].lifecycle.preStop.tcpSocket.port: object a été trouvé     mais integer est attendu    $.items[0].template.spec.ephemeralContainers[0].env[2].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.items[0].template.spec.ephemeralContainers[0].env[2].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.items[0].template.spec.ephemeralContainers[1].env[1].valueFrom.configMapKeyRef.key est un champ obligatoire mais manquant    $.items[0].template.spec.ephemeralContainers[1].env[1].valueFrom.resourceFieldRef.resource est un champ obligatoire mais manquant    $.items[0].template.spec.volumes[0].downwardAPI.items[1].resourceFieldRef.resource est un champ obligatoire mais manquant    $.items[0].template.spec.volumes[0].downwardAPI.items[2].fieldRef.fieldPath est un champ obligatoire mais manquant    $.items[0].template.spec.volumes[0].downwardAPI.items[2].resourceFieldRef.resource est un champ obligatoire mais manquant    $.items[0].template.spec.volumes[0].downwardAPI.items[3].fieldRef.fieldPath est un champ obligatoire mais manquant    $.items[0].template.spec.volumes[0].downwardAPI.items[3].resourceFieldRef.resource est un champ obligatoire mais manquant    $.items[0].template.spec.volumes[0].downwardAPI.items[4].fieldRef.fieldPath est un champ obligatoire mais manquant    $.items[0].template.spec.volumes[0].downwardAPI.items[4].resourceFieldRef.resource est un champ obligatoire mais manquant    $.items[0].template.spec.volumes[1].emptyDir.sizeLimit: object a été trouvé     mais number est attendu    $.items[0].template.spec.volumes[1].emptyDir.sizeLimit: object a été trouvé     mais string est attendu    $.items[0].template.spec.volumes[2].emptyDir.sizeLimit: object a été trouvé     mais number est attendu    $.items[0].template.spec.volumes[2].emptyDir.sizeLimit: object a été trouvé     mais string est attendu    $.items[0].template.spec.volumes[3].downwardAPI.items[1].fieldRef.fieldPath est un champ obligatoire mais manquant    $.items[0].template.spec.volumes[3].downwardAPI.items[1].resourceFieldRef.resource est un champ obligatoire mais manquant    $.items[0].template.spec.volumes[3].downwardAPI.items[2].fieldRef.fieldPath est un champ obligatoire mais manquant    $.items[0].template.spec.volumes[3].downwardAPI.items[2].resourceFieldRef.resource est un champ obligatoire mais manquant    $.items[0].template.spec.volumes[3].emptyDir.sizeLimit: object a été trouvé     mais number est attendu    $.items[0].template.spec.volumes[3].emptyDir.sizeLimit: object a été trouvé     mais string est attendu    $.items[1].metadata.deletionTimestamp: object a été trouvé     mais string est attendu    $.items[2].template.metadata.creationTimestamp: object a été trouvé     mais string est attendu    $.items[3].metadata.deletionTimestamp: object a été trouvé     mais string est attendu    $.items[3].metadata.managedFields[0].time: object a été trouvé     mais string est attendu    $.items[3].metadata.managedFields[1].time: object a été trouvé     mais string est attendu    $.items[3].metadata.managedFields[2].time: object a été trouvé     mais string est attendu    $.items[3].metadata.managedFields[3].time: object a été trouvé     mais string est attendu    $.items[3].metadata.managedFields[4].time: object a été trouvé     mais string est attendu    $.items[3].template.spec.containers[0].lifecycle.preStop.httpGet.port: object a été trouvé     mais string est attendu    $.items[3].template.spec.containers[0].lifecycle.preStop.httpGet.port: object a été trouvé     mais integer est attendu    $.items[3].template.spec.ephemeralContainers[0].env[0].valueFrom.configMapKeyRef.key est un champ obligatoire mais manquant    $.items[3].template.spec.ephemeralContainers[0].env[0].valueFrom.resourceFieldRef.resource est un champ obligatoire mais manquant    $.items[3].template.spec.ephemeralContainers[0].env[2].valueFrom.configMapKeyRef.key est un champ obligatoire mais manquant    $.items[3].template.spec.ephemeralContainers[0].env[2].valueFrom.resourceFieldRef.resource est un champ obligatoire mais manquant    $.items[3].template.spec.ephemeralContainers[1].env[1].valueFrom.configMapKeyRef.key est un champ obligatoire mais manquant    $.items[3].template.spec.ephemeralContainers[1].env[1].valueFrom.resourceFieldRef.resource est un champ obligatoire mais manquant    $.items[3].template.spec.ephemeralContainers[1].env[2].valueFrom.resourceFieldRef.resource est un champ obligatoire mais manquant    $.items[3].template.spec.ephemeralContainers[4].env[0].valueFrom.configMapKeyRef.key est un champ obligatoire mais manquant    $.items[3].template.spec.volumes[2].emptyDir.sizeLimit: object a été trouvé     mais string est attendu    $.items[3].template.spec.volumes[2].emptyDir.sizeLimit: object a été trouvé     mais number est attendu$.items[4].metadata.deletionTimestamp: object a été trouvé     mais string est attendu
kb_151_Normalized,21,"type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,required,required,required",$.jobTemplate.metadata.creationTimestamp: object a été trouvé     mais string est attendu    $.jobTemplate.metadata.deletionTimestamp: object a été trouvé     mais string est attendu    $.jobTemplate.metadata.managedFields[0].time: object a été trouvé     mais string est attendu    $.jobTemplate.metadata.managedFields[1].time: object a été trouvé     mais string est attendu    $.jobTemplate.spec.template.spec.containers[0].lifecycle.postStart.httpGet.port: object a été trouvé     mais integer est attendu    $.jobTemplate.spec.template.spec.containers[0].lifecycle.postStart.httpGet.port: object a été trouvé     mais string est attendu    $.jobTemplate.spec.template.spec.containers[0].lifecycle.postStart.tcpSocket.port: object a été trouvé     mais integer est attendu    $.jobTemplate.spec.template.spec.containers[0].lifecycle.postStart.tcpSocket.port: object a été trouvé     mais string est attendu    $.jobTemplate.spec.template.spec.containers[0].livenessProbe.httpGet.port: object a été trouvé     mais string est attendu    $.jobTemplate.spec.template.spec.containers[0].livenessProbe.httpGet.port: object a été trouvé     mais integer est attendu    $.jobTemplate.spec.template.spec.containers[0].livenessProbe.tcpSocket.port: object a été trouvé     mais string est attendu    $.jobTemplate.spec.template.spec.containers[0].livenessProbe.tcpSocket.port: object a été trouvé     mais integer est attendu    $.jobTemplate.spec.template.spec.containers[0].startupProbe.httpGet.port: object a été trouvé     mais string est attendu    $.jobTemplate.spec.template.spec.containers[0].startupProbe.httpGet.port: object a été trouvé     mais integer est attendu    $.jobTemplate.spec.template.spec.containers[0].startupProbe.tcpSocket.port: object a été trouvé     mais string est attendu    $.jobTemplate.spec.template.spec.containers[0].startupProbe.tcpSocket.port: object a été trouvé     mais integer est attendu    $.jobTemplate.spec.template.spec.containers[1].env[0].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.jobTemplate.spec.template.spec.containers[1].env[0].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.jobTemplate.spec.template.spec.containers[1].lifecycle.postStart.httpGet.port est un champ obligatoire mais manquant    $.jobTemplate.spec.template.spec.containers[1].lifecycle.postStart.tcpSocket.port est un champ obligatoire mais manquant$.jobTemplate.spec.template.spec.containers[1].readinessProbe.tcpSocket.port est un champ obligatoire mais manquant
kb_149_Normalized,42,"type,type,type,type,required,required,required,required,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,required,required,required,required,type,type,type,type",$.jobTemplate.metadata.creationTimestamp: object a été trouvé     mais string est attendu    $.jobTemplate.metadata.deletionTimestamp: object a été trouvé     mais string est attendu    $.jobTemplate.metadata.managedFields[0].time: object a été trouvé     mais string est attendu    $.jobTemplate.metadata.managedFields[2].time: object a été trouvé     mais string est attendu    $.jobTemplate.spec.template.spec.affinity.podAffinity.preferredDuringSchedulingIgnoredDuringExecution[0].podAffinityTerm.topologyKey est un champ obligatoire mais manquant    $.jobTemplate.spec.template.spec.affinity.podAntiAffinity.preferredDuringSchedulingIgnoredDuringExecution[0].podAffinityTerm.topologyKey est un champ obligatoire mais manquant    $.jobTemplate.spec.template.spec.affinity.podAntiAffinity.preferredDuringSchedulingIgnoredDuringExecution[1].podAffinityTerm.topologyKey est un champ obligatoire mais manquant    $.jobTemplate.spec.template.spec.affinity.podAntiAffinity.preferredDuringSchedulingIgnoredDuringExecution[2].podAffinityTerm.topologyKey est un champ obligatoire mais manquant    $.jobTemplate.spec.template.spec.containers[0].livenessProbe.httpGet.port: object a été trouvé     mais string est attendu    $.jobTemplate.spec.template.spec.containers[0].livenessProbe.httpGet.port: object a été trouvé     mais integer est attendu    $.jobTemplate.spec.template.spec.containers[1].env[2].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.jobTemplate.spec.template.spec.containers[1].env[2].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.jobTemplate.spec.template.spec.containers[1].readinessProbe.httpGet.port: object a été trouvé     mais integer est attendu    $.jobTemplate.spec.template.spec.containers[1].readinessProbe.httpGet.port: object a été trouvé     mais string est attendu    $.jobTemplate.spec.template.spec.containers[2].env[0].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.jobTemplate.spec.template.spec.containers[2].env[0].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.jobTemplate.spec.template.spec.containers[2].env[2].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.jobTemplate.spec.template.spec.containers[2].env[2].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.jobTemplate.spec.template.spec.containers[2].lifecycle.postStart.httpGet.port: object a été trouvé     mais string est attendu    $.jobTemplate.spec.template.spec.containers[2].lifecycle.postStart.httpGet.port: object a été trouvé     mais integer est attendu    $.jobTemplate.spec.template.spec.containers[2].lifecycle.postStart.tcpSocket.port: object a été trouvé     mais integer est attendu    $.jobTemplate.spec.template.spec.containers[2].lifecycle.postStart.tcpSocket.port: object a été trouvé     mais string est attendu    $.jobTemplate.spec.template.spec.containers[2].readinessProbe.httpGet.port: object a été trouvé     mais string est attendu    $.jobTemplate.spec.template.spec.containers[2].readinessProbe.httpGet.port: object a été trouvé     mais integer est attendu    $.jobTemplate.spec.template.spec.containers[3].lifecycle.postStart.tcpSocket.port: object a été trouvé     mais integer est attendu    $.jobTemplate.spec.template.spec.containers[3].lifecycle.postStart.tcpSocket.port: object a été trouvé     mais string est attendu    $.jobTemplate.spec.template.spec.containers[3].lifecycle.preStop.httpGet.port: object a été trouvé     mais string est attendu    $.jobTemplate.spec.template.spec.containers[3].lifecycle.preStop.httpGet.port: object a été trouvé     mais integer est attendu    $.jobTemplate.spec.template.spec.containers[3].lifecycle.preStop.tcpSocket.port: object a été trouvé     mais integer est attendu    $.jobTemplate.spec.template.spec.containers[3].lifecycle.preStop.tcpSocket.port: object a été trouvé     mais string est attendu    $.jobTemplate.spec.template.spec.containers[4].env[0].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.jobTemplate.spec.template.spec.containers[4].env[0].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.jobTemplate.spec.template.spec.containers[4].lifecycle.postStart.tcpSocket.port: object a été trouvé     mais integer est attendu    $.jobTemplate.spec.template.spec.containers[4].lifecycle.postStart.tcpSocket.port: object a été trouvé     mais string est attendu    $.jobTemplate.spec.template.spec.volumes[1].downwardAPI.items[0].fieldRef.fieldPath est un champ obligatoire mais manquant    $.jobTemplate.spec.template.spec.volumes[1].downwardAPI.items[0].resourceFieldRef.resource est un champ obligatoire mais manquant    $.jobTemplate.spec.template.spec.volumes[1].downwardAPI.items[1].fieldRef.fieldPath est un champ obligatoire mais manquant    $.jobTemplate.spec.template.spec.volumes[1].downwardAPI.items[1].resourceFieldRef.resource est un champ obligatoire mais manquant    $.jobTemplate.spec.template.spec.volumes[1].emptyDir.sizeLimit: object a été trouvé     mais number est attendu    $.jobTemplate.spec.template.spec.volumes[1].emptyDir.sizeLimit: object a été trouvé     mais string est attendu    $.jobTemplate.spec.template.spec.volumes[2].emptyDir.sizeLimit: object a été trouvé     mais string est attendu$.jobTemplate.spec.template.spec.volumes[2].emptyDir.sizeLimit: object a été trouvé     mais number est attendu
kb_797_Normalized,3,"type,type,type",$.metadata.managedFields[0].time: object a été trouvé     mais string est attendu    $.metadata.managedFields[1].time: object a été trouvé     mais string est attendu$.metadata.managedFields[2].time: object a été trouvé     mais string est attendu
kb_794_Normalized,22,"type,type,type,type,type,type,type,type,type,type,type,type,type,type,type,required,type,type,required,required,required,required",$.metadata.creationTimestamp: object a été trouvé     mais string est attendu    $.metadata.deletionTimestamp: object a été trouvé     mais string est attendu    $.spec.template.metadata.creationTimestamp: object a été trouvé     mais string est attendu    $.spec.template.metadata.deletionTimestamp: object a été trouvé     mais string est attendu    $.spec.template.metadata.managedFields[0].time: object a été trouvé     mais string est attendu    $.spec.template.metadata.managedFields[1].time: object a été trouvé     mais string est attendu    $.spec.template.metadata.managedFields[2].time: object a été trouvé     mais string est attendu    $.spec.template.spec.containers[0].readinessProbe.httpGet.port: object a été trouvé     mais integer est attendu    $.spec.template.spec.containers[0].readinessProbe.httpGet.port: object a été trouvé     mais string est attendu    $.spec.template.spec.containers[0].readinessProbe.tcpSocket.port: object a été trouvé     mais integer est attendu    $.spec.template.spec.containers[0].readinessProbe.tcpSocket.port: object a été trouvé     mais string est attendu    $.spec.template.spec.containers[2].startupProbe.httpGet.port: object a été trouvé     mais integer est attendu    $.spec.template.spec.containers[2].startupProbe.httpGet.port: object a été trouvé     mais string est attendu    $.spec.template.spec.ephemeralContainers[0].lifecycle.postStart.httpGet.port: object a été trouvé     mais string est attendu    $.spec.template.spec.ephemeralContainers[0].lifecycle.postStart.httpGet.port: object a été trouvé     mais integer est attendu    $.spec.template.spec.ephemeralContainers[0].lifecycle.postStart.tcpSocket.port est un champ obligatoire mais manquant    $.spec.template.spec.ephemeralContainers[0].lifecycle.preStop.httpGet.port: object a été trouvé     mais integer est attendu    $.spec.template.spec.ephemeralContainers[0].lifecycle.preStop.httpGet.port: object a été trouvé     mais string est attendu    $.spec.template.spec.ephemeralContainers[0].lifecycle.preStop.tcpSocket.port est un champ obligatoire mais manquant    $.spec.template.spec.ephemeralContainers[0].livenessProbe.httpGet.port est un champ obligatoire mais manquant    $.spec.template.spec.ephemeralContainers[0].livenessProbe.tcpSocket.port est un champ obligatoire mais manquant$.spec.template.spec.ephemeralContainers[1].startupProbe.httpGet.port est un champ obligatoire mais manquant
kb_815_Normalized,44,"required,type,type,type,type,required,required,type,type,type,type,type,type,required,type,type,required,type,type,type,type,type,type,type,type,type,type,type,type,required,required,type,type,type,type,type,type,required,required,required,required,required,required,required",$.spec.template.spec.containers[1].lifecycle.preStop.httpGet.port est un champ obligatoire mais manquant    $.spec.template.spec.containers[1].lifecycle.preStop.tcpSocket.port: object a été trouvé     mais integer est attendu    $.spec.template.spec.containers[1].lifecycle.preStop.tcpSocket.port: object a été trouvé     mais string est attendu    $.spec.template.spec.containers[2].env[3].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.spec.template.spec.containers[2].env[3].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.spec.template.spec.containers[2].lifecycle.postStart.httpGet.port est un champ obligatoire mais manquant    $.spec.template.spec.containers[2].lifecycle.preStop.httpGet.port est un champ obligatoire mais manquant    $.spec.template.spec.containers[2].lifecycle.preStop.tcpSocket.port: object a été trouvé     mais string est attendu    $.spec.template.spec.containers[2].lifecycle.preStop.tcpSocket.port: object a été trouvé     mais integer est attendu    $.spec.template.spec.containers[3].env[0].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.spec.template.spec.containers[3].env[0].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.spec.template.spec.containers[3].env[1].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.spec.template.spec.containers[3].env[1].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.spec.template.spec.containers[3].lifecycle.preStop.httpGet.port est un champ obligatoire mais manquant    $.spec.template.spec.containers[3].lifecycle.preStop.tcpSocket.port: object a été trouvé     mais string est attendu    $.spec.template.spec.containers[3].lifecycle.preStop.tcpSocket.port: object a été trouvé     mais integer est attendu    $.spec.template.spec.containers[3].livenessProbe.httpGet.port est un champ obligatoire mais manquant    $.spec.template.spec.ephemeralContainers[1].startupProbe.tcpSocket.port: object a été trouvé     mais integer est attendu    $.spec.template.spec.ephemeralContainers[1].startupProbe.tcpSocket.port: object a été trouvé     mais string est attendu    $.spec.template.spec.volumes[0].downwardAPI.items[1].resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.spec.template.spec.volumes[0].downwardAPI.items[1].resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.spec.template.spec.volumes[1].downwardAPI.items[1].resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.spec.template.spec.volumes[1].downwardAPI.items[1].resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.spec.template.spec.volumes[1].downwardAPI.items[2].resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.spec.template.spec.volumes[1].downwardAPI.items[2].resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.spec.template.spec.volumes[1].downwardAPI.items[3].resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.spec.template.spec.volumes[1].downwardAPI.items[3].resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.spec.template.spec.volumes[1].emptyDir.sizeLimit: object a été trouvé     mais string est attendu    $.spec.template.spec.volumes[1].emptyDir.sizeLimit: object a été trouvé     mais number est attendu    $.spec.template.spec.volumes[1].projected.sources[1].downwardAPI.items[0].fieldRef.fieldPath est un champ obligatoire mais manquant    $.spec.template.spec.volumes[1].projected.sources[1].downwardAPI.items[0].resourceFieldRef.resource est un champ obligatoire mais manquant    $.spec.template.spec.volumes[2].downwardAPI.items[1].resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.spec.template.spec.volumes[2].downwardAPI.items[1].resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.spec.template.spec.volumes[2].downwardAPI.items[2].resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.spec.template.spec.volumes[2].downwardAPI.items[2].resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.spec.template.spec.volumes[2].emptyDir.sizeLimit: object a été trouvé     mais number est attendu    $.spec.template.spec.volumes[2].emptyDir.sizeLimit: object a été trouvé     mais string est attendu    $.spec.template.spec.volumes[2].projected.sources[0].downwardAPI.items[0].fieldRef.fieldPath est un champ obligatoire mais manquant    $.spec.template.spec.volumes[2].projected.sources[0].downwardAPI.items[0].resourceFieldRef.resource est un champ obligatoire mais manquant    $.spec.template.spec.volumes[2].projected.sources[0].downwardAPI.items[1].fieldRef.fieldPath est un champ obligatoire mais manquant    $.spec.template.spec.volumes[2].projected.sources[0].downwardAPI.items[1].resourceFieldRef.resource est un champ obligatoire mais manquant    $.spec.template.spec.volumes[2].projected.sources[0].downwardAPI.items[2].resourceFieldRef.resource est un champ obligatoire mais manquant    $.spec.template.spec.volumes[2].projected.sources[0].downwardAPI.items[3].fieldRef.fieldPath est un champ obligatoire mais manquant$.spec.template.spec.volumes[2].projected.sources[0].downwardAPI.items[3].resourceFieldRef.resource est un champ obligatoire mais manquant
kb_814_Normalized,14,"type,type,type,type,type,type,type,type,type,required,required,type,type,required",$.spec.template.metadata.deletionTimestamp: object a été trouvé     mais string est attendu    $.spec.template.spec.containers[0].env[1].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.spec.template.spec.containers[0].env[1].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.spec.template.spec.containers[0].env[4].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.spec.template.spec.containers[0].env[4].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais string est attendu    $.spec.template.spec.ephemeralContainers[0].lifecycle.postStart.httpGet.port: object a été trouvé     mais string est attendu    $.spec.template.spec.ephemeralContainers[0].lifecycle.postStart.httpGet.port: object a été trouvé     mais integer est attendu    $.spec.template.spec.ephemeralContainers[0].lifecycle.postStart.tcpSocket.port: object a été trouvé     mais string est attendu    $.spec.template.spec.ephemeralContainers[0].lifecycle.postStart.tcpSocket.port: object a été trouvé     mais integer est attendu    $.spec.template.spec.ephemeralContainers[0].lifecycle.preStop.tcpSocket.port est un champ obligatoire mais manquant    $.spec.template.spec.ephemeralContainers[0].readinessProbe.tcpSocket.port est un champ obligatoire mais manquant    $.spec.template.spec.initContainers[0].env[1].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais number est attendu    $.spec.template.spec.initContainers[0].env[1].valueFrom.resourceFieldRef.divisor: object a été trouvé     mais string est attendu$.spec.template.spec.volumes[0].projected.sources[0].downwardAPI.items[0].fieldRef.fieldPath est un champ obligatoire mais manquant
kb_478_Normalized,2,"type,type",$.metadata.creationTimestamp: object a été trouvé     mais string est attendu$.metadata.deletionTimestamp: object a été trouvé     mais string est attendu
